StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
03728C,100000,2,76400,0.78,0.78,0.76,0.76,0.05,2021-03-25
03729C,301000,16,758670,2.44,2.56,2.4,2.52,0.06,2021-03-25
03730C,1000,1,1110,1.11,1.11,1.11,1.11,0.04,2021-03-25
03730P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03731C,13000,4,10540,0.8,0.85,0.79,0.85,0.03,2021-03-25
03731P,2000,1,960,0.48,0.48,0.48,0.48,0.0,2021-03-25
03732C,980000,7,877000,0.9,0.9,0.89,0.89,0.02,2021-03-25
03732P,416000,9,51930,0.12,0.13,0.12,0.12,0.0,2021-03-25
03733C,103000,12,229610,2.18,2.3,2.14,2.26,0.06,2021-03-25
03733P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03734C,3000,1,3720,1.24,1.24,1.24,1.24,0.02,2021-03-25
03735C,10000,1,6800,0.68,0.68,0.68,0.68,0.01,2021-03-25
03735P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03736C,516000,14,462470,0.86,0.93,0.85,0.92,0.04,2021-03-25
03736P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03737C,10000,1,7900,0.79,0.79,0.79,0.79,0.01,2021-03-25
03738C,105000,2,112350,1.07,1.07,1.07,1.07,0.16,2021-03-25
03739C,241000,20,316010,1.32,1.36,1.28,1.32,-0.01,2021-03-25
03740C,1221000,39,1194440,0.9,1.07,0.9,1.07,0.18,2021-03-25
03740P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03741C,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03742C,60000,4,185500,3.02,3.13,2.98,3.13,0.12,2021-03-25
03743C,175000,6,197720,1.12,1.15,1.12,1.13,0.01,2021-03-25
03744C,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03744P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03745C,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03745P,103000,5,78720,0.75,0.77,0.75,0.77,-0.02,2021-03-25
03746C,10000,1,9800,0.98,0.98,0.98,0.98,0.02,2021-03-25
03746P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03747C,238000,12,148440,0.55,0.64,0.55,0.64,0.06,2021-03-25
03747P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03748C,379000,31,259430,0.67,0.7,0.66,0.69,0.0,2021-03-25
03748P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03749C,421000,37,809520,1.86,2.01,1.81,1.94,0.06,2021-03-25
03749P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03750P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03751P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03752P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03753P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03754P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03755P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03756P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03757P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03758P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03759P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03760P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03765P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03767P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03769P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03770P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03771P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03778P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03779P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03780P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03781P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03782P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03783P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03784P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03785P,10000,1,900,0.09,0.09,0.09,0.09,0.0,2021-03-25
03786P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03787P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03788P,28000,3,740,0.02,0.03,0.02,0.03,0.01,2021-03-25
03796P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03797P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03798P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03800P,50000,4,41020,0.83,0.86,0.81,0.81,-0.02,2021-03-25
03801P,36000,3,33750,0.94,0.94,0.91,0.91,-0.01,2021-03-25
03802P,100000,1,185000,1.85,1.85,1.85,1.85,-0.05,2021-03-25
03814P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03815P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03816P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03817P,240000,3,28800,0.12,0.12,0.12,0.12,0.01,2021-03-25
03822P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03823P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03824P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03825P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03826P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03828P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03829P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03830P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03832P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03833P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03837P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03838P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03839P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03843P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03844P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03845P,200000,3,4000,0.02,0.02,0.02,0.02,0.0,2021-03-25
03853P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03854P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03855P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03856P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03858P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03859P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03860P,214000,6,203960,0.93,0.97,0.9,0.9,-0.05,2021-03-25
03862P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03863P,145000,2,5750,0.03,0.04,0.03,0.04,0.0,2021-03-25
03867P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03868P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03869P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03870P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03871P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03872P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03873P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03874P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03875P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03876P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03879P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03880P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03881P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03882P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03891P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03897P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03898P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03899P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03900P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03901P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03902P,5000,1,3950,0.79,0.79,0.79,0.79,0.0,2021-03-25
03903P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03912P,222000,4,55040,0.27,0.27,0.24,0.24,-0.01,2021-03-25
03913P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03916P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03917P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03925P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03930P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03931P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03933P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03939P,500000,7,35500,0.08,0.08,0.07,0.07,-0.03,2021-03-25
03947P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03948P,30000,1,4200,0.14,0.14,0.14,0.14,-0.02,2021-03-25
03949P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03950P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03955P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03957P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03961P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03977P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03978P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03979P,5000,1,4850,0.97,0.97,0.97,0.97,0.0,2021-03-25
03980P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03981P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03983P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03986P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
03991P,166000,10,125540,0.8,0.8,0.69,0.72,-0.11,2021-03-25
03992P,118000,6,52230,0.48,0.48,0.42,0.44,-0.08,2021-03-25
03993P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04013P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04014P,129000,1,125130,0.97,0.97,0.97,0.97,0.04,2021-03-25
04016P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04018P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04019P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04026P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04030P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04031P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04032P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04033P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04034P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04035P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04036P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04042P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04048P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04054P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04055P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04057P,106000,2,34980,0.33,0.33,0.33,0.33,0.0,2021-03-25
04058P,79000,8,3680,0.01,0.1,0.01,0.06,0.0,2021-03-25
04059P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04075P,40000,1,10400,0.26,0.26,0.26,0.26,0.0,2021-03-25
04076P,10000,1,1200,0.12,0.12,0.12,0.12,0.0,2021-03-25
04077P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04078P,179000,8,214750,1.2,1.21,1.19,1.2,0.01,2021-03-25
04084P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04089P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04093P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04094P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04095P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04098P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04099P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04100P,5000,1,100,0.02,0.02,0.02,0.02,0.0,2021-03-25
04101P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04102P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04103P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04104P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04105P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04106P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04107P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04108P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04109P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04110P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04111P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04112P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04113P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04114P,1000,1,10,0.01,0.01,0.01,0.01,0.0,2021-03-25
04115P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04116P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04117P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04118P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04119P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04120P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04121P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04122P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04123P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04124P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04125P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04126P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04127P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04128P,499000,1,194610,0.39,0.39,0.39,0.39,0.0,2021-03-25
04129P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04130P,10000,1,2900,0.29,0.29,0.29,0.29,-0.01,2021-03-25
04131P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04132P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04133P,100000,1,10000,0.1,0.1,0.1,0.1,0.0,2021-03-25
04134P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04135P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04136P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04137P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04138P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04139P,12000,1,18120,1.51,1.51,1.51,1.51,-0.07,2021-03-25
04140P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04141P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04143P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04144P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04145P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04146P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04147P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04148P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04149P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04150P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04151P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04152P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04153P,51000,3,41510,0.82,0.82,0.81,0.81,-0.01,2021-03-25
04154P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04155P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04156P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04157P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04158P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04159P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04160P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04161P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04162P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04163P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04164P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04165P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04166P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04169P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04170P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04171P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04172P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04173P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04174P,25000,1,1250,0.05,0.05,0.05,0.05,0.0,2021-03-25
04175P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04176P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04177P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04178P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04179P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04180P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04181P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04182P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04183P,10000,1,1000,0.1,0.1,0.1,0.1,0.01,2021-03-25
04184P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04185P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04186P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04187P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04188P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04189P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04190P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04191P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04192P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04193P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04194P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04195P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04196P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04197P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04198P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04199P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04200P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04201P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04202P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04203P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04204P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04205P,509000,2,40820,0.09,0.09,0.08,0.08,-0.03,2021-03-25
04206P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04207P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04208P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04209P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04210P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04211P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04212P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04213P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04214P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04215P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04216P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04217P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04218P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04219P,120000,6,39700,0.34,0.34,0.32,0.33,-0.03,2021-03-25
04220P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04221P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04222P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04223P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04224P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04225P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04226P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04227P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04228P,1000,1,120,0.12,0.12,0.12,0.12,0.01,2021-03-25
04229P,410000,2,41000,0.1,0.1,0.1,0.1,0.0,2021-03-25
04230P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04231P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04232P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04233P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04234P,375000,5,7500,0.02,0.02,0.02,0.02,0.0,2021-03-25
04235P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04236P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04237P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04238P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04239P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04240P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04241P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04242P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04243P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04244P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04245P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04246P,231000,7,168180,0.7,0.75,0.7,0.75,0.03,2021-03-25
04247P,1000,1,90,0.09,0.09,0.09,0.09,0.0,2021-03-25
04248P,48000,3,37620,0.78,0.79,0.77,0.77,0.0,2021-03-25
04249P,677000,12,466730,0.68,0.69,0.68,0.69,0.0,2021-03-25
04250P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04251P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04252P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04253P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04254P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04255P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04256P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04257P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04258P,128000,9,194520,1.49,1.54,1.49,1.54,0.09,2021-03-25
04259P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04260P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04261P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04262P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04263P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04264P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04265P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04266P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04267P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04268P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04269P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04270P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04271P,162000,5,28420,0.18,0.18,0.16,0.16,-0.01,2021-03-25
04272P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04273P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04274P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04275P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04276P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04277P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04278P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04279P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04280P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04281P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04282P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04283P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04284P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04285P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04286P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04287P,31000,2,26040,0.84,0.84,0.84,0.84,0.0,2021-03-25
04288P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04289P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04290P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04291P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04292P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04293P,12000,1,1320,0.11,0.11,0.11,0.11,0.0,2021-03-25
04294P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04295P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04296P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04297P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04298P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
04299P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
